C000  4C F5 C5  A:00 X:00 Y:00 P:24 SP:FD CYC:7
CAA3  90 07     A:80 X:00 Y:80 P:25 SP:FB CYC:883
CAA5  F0 05     A:80 X:00 Y:80 P:25 SP:FB CYC:885
CAA7  30 03     A:80 X:00 Y:80 P:25 SP:FB CYC:887
CAA9  4C B0 CA  A:80 X:00 Y:80 P:25 SP:FB CYC:889
CAB0  EA        A:80 X:00 Y:80 P:25 SP:FB CYC:892
CAB1  24 01     A:80 X:00 Y:80 P:25 SP:FB CYC:894
CAB3  A2 40     A:80 X:00 Y:80 P:E5 SP:FB CYC:897
CAB5  E0 40     A:80 X:40 Y:80 P:65 SP:FB CYC:899
CAB7  D0 09     A:80 X:40 Y:80 P:67 SP:FB CYC:901
CAB9  30 07     A:80 X:40 Y:80 P:67 SP:FB CYC:903
CABB  90 05     A:80 X:40 Y:80 P:67 SP:FB CYC:905
CABD  50 03     A:80 X:40 Y:80 P:67 SP:FB CYC:907
CABF  4C C6 CA  A:80 X:40 Y:80 P:67 SP:FB CYC:909
CAC6  EA        A:80 X:40 Y:80 P:67 SP:FB CYC:912
CAC7  B8        A:80 X:40 Y:80 P:67 SP:FB CYC:914
CAC8  E0 3F     A:80 X:40 Y:80 P:27 SP:FB CYC:916
CACA  F0 09     A:80 X:40 Y:80 P:25 SP:FB CYC:918
CACC  30 07     A:80 X:40 Y:80 P:25 SP:FB CYC:920
CACE  90 05     A:80 X:40 Y:80 P:25 SP:FB CYC:922
CAD0  70 03     A:80 X:40 Y:80 P:25 SP:FB CYC:924
CAD2  4C D9 CA  A:80 X:40 Y:80 P:25 SP:FB CYC:926
CAD9  EA        A:80 X:40 Y:80 P:25 SP:FB CYC:929
CADA  E0 41     A:80 X:40 Y:80 P:25 SP:FB CYC:931
CADC  F0 07     A:80 X:40 Y:80 P:A4 SP:FB CYC:933
CADE  10 05     A:80 X:40 Y:80 P:A4 SP:FB CYC:935
CAE0  10 03     A:80 X:40 Y:80 P:A4 SP:FB CYC:937
CAE2  4C E9 CA  A:80 X:40 Y:80 P:A4 SP:FB CYC:939
CAE9  EA        A:80 X:40 Y:80 P:A4 SP:FB CYC:942
CAEA  A2 80     A:80 X:40 Y:80 P:A4 SP:FB CYC:944
CAEC  E0 00     A:80 X:80 Y:80 P:A4 SP:FB CYC:946
CAEE  F0 07     A:80 X:80 Y:80 P:A5 SP:FB CYC:948
CAF0  10 05     A:80 X:80 Y:80 P:A5 SP:FB CYC:950
CAF2  90 03     A:80 X:80 Y:80 P:A5 SP:FB CYC:952
CAF4  4C FB CA  A:80 X:80 Y:80 P:A5 SP:FB CYC:954
CAFB  EA        A:80 X:80 Y:80 P:A5 SP:FB CYC:957
CAFC  E0 80     A:80 X:80 Y:80 P:A5 SP:FB CYC:959
CAFE  D0 07     A:80 X:80 Y:80 P:27 SP:FB CYC:961
CB00  30 05     A:80 X:80 Y:80 P:27 SP:FB CYC:963
CB02  90 03     A:80 X:80 Y:80 P:27 SP:FB CYC:965
CB04  4C 0B CB  A:80 X:80 Y:80 P:27 SP:FB CYC:967
CB0B  EA        A:80 X:80 Y:80 P:27 SP:FB CYC:970
CB0C  E0 81     A:80 X:80 Y:80 P:27 SP:FB CYC:972
CB0E  B0 07     A:80 X:80 Y:80 P:A4 SP:FB CYC:974
CB10  F0 05     A:80 X:80 Y:80 P:A4 SP:FB CYC:976
CB12  10 03     A:80 X:80 Y:80 P:A4 SP:FB CYC:978
CB14  4C 1B CB  A:80 X:80 Y:80 P:A4 SP:FB CYC:980
CB1B  EA        A:80 X:80 Y:80 P:A4 SP:FB CYC:983
CB1C  E0 7F     A:80 X:80 Y:80 P:A4 SP:FB CYC:985
CB1E  90 07     A:80 X:80 Y:80 P:25 SP:FB CYC:987
CB20  F0 05     A:80 X:80 Y:80 P:25 SP:FB CYC:989
CB22  30 03     A:80 X:80 Y:80 P:25 SP:FB CYC:991
CB24  4C 2B CB  A:80 X:80 Y:80 P:25 SP:FB CYC:993
CB2B  EA        A:80 X:80 Y:80 P:25 SP:FB CYC:996
CB2C  38        A:80 X:80 Y:80 P:25 SP:FB CYC:998
CB2D  B8        A:80 X:80 Y:80 P:25 SP:FB CYC:1000
CB2E  A2 9F     A:80 X:80 Y:80 P:25 SP:FB CYC:1002
CB30  F0 09     A:80 X:9F Y:80 P:A5 SP:FB CYC:1004
CB32  10 07     A:80 X:9F Y:80 P:A5 SP:FB CYC:1006
CB34  70 05     A:80 X:9F Y:80 P:A5 SP:FB CYC:1008
CB36  90 03     A:80 X:9F Y:80 P:A5 SP:FB CYC:1010
CB38  4C 3F CB  A:80 X:9F Y:80 P:A5 SP:FB CYC:1012
CB3F  EA        A:80 X:9F Y:80 P:A5 SP:FB CYC:1015
CB40  18        A:80 X:9F Y:80 P:A5 SP:FB CYC:1017
CB41  24 01     A:80 X:9F Y:80 P:A4 SP:FB CYC:1019
CB43  A2 00     A:80 X:9F Y:80 P:E4 SP:FB CYC:1022
CB45  D0 09     A:80 X:00 Y:80 P:66 SP:FB CYC:1024
CB47  30 07     A:80 X:00 Y:80 P:66 SP:FB CYC:1026
CB49  50 05     A:80 X:00 Y:80 P:66 SP:FB CYC:1028
CB4B  B0 03     A:80 X:00 Y:80 P:66 SP:FB CYC:1030
CB4D  4C 54 CB  A:80 X:00 Y:80 P:66 SP:FB CYC:1032
CB54  EA        A:80 X:00 Y:80 P:66 SP:FB CYC:1035
CB55  38        A:80 X:00 Y:80 P:66 SP:FB CYC:1037
CB56  B8        A:80 X:00 Y:80 P:67 SP:FB CYC:1039
CB57  A0 9F     A:80 X:00 Y:80 P:27 SP:FB CYC:1041
CB59  F0 09     A:80 X:00 Y:9F P:A5 SP:FB CYC:1043
CB5B  10 07     A:80 X:00 Y:9F P:A5 SP:FB CYC:1045
CB5D  70 05     A:80 X:00 Y:9F P:A5 SP:FB CYC:1047
CB5F  90 03     A:80 X:00 Y:9F P:A5 SP:FB CYC:1049
CB61  4C 68 CB  A:80 X:00 Y:9F P:A5 SP:FB CYC:1051
CB68  EA        A:80 X:00 Y:9F P:A5 SP:FB CYC:1054
CB69  18        A:80 X:00 Y:9F P:A5 SP:FB CYC:1056
CB6A  24 01     A:80 X:00 Y:9F P:A4 SP:FB CYC:1058
CB6C  A0 00     A:80 X:00 Y:9F P:E4 SP:FB CYC:1061
CB6E  D0 09     A:80 X:00 Y:00 P:66 SP:FB CYC:1063
CB70  30 07     A:80 X:00 Y:00 P:66 SP:FB CYC:1065
CB72  50 05     A:80 X:00 Y:00 P:66 SP:FB CYC:1067
CB74  B0 03     A:80 X:00 Y:00 P:66 SP:FB CYC:1069
CB76  4C 7D CB  A:80 X:00 Y:00 P:66 SP:FB CYC:1071
CB7D  EA        A:80 X:00 Y:00 P:66 SP:FB CYC:1074
CB7E  A9 55     A:80 X:00 Y:00 P:66 SP:FB CYC:1076
CB80  A2 AA     A:55 X:00 Y:00 P:64 SP:FB CYC:1078
CB82  A0 33     A:55 X:AA Y:00 P:E4 SP:FB CYC:1080
CB84  C9 55     A:55 X:AA Y:33 P:64 SP:FB CYC:1082
CB86  D0 23     A:55 X:AA Y:33 P:67 SP:FB CYC:1084
CB88  E0 AA     A:55 X:AA Y:33 P:67 SP:FB CYC:1086
CB8A  D0 1F     A:55 X:AA Y:33 P:67 SP:FB CYC:1088
CB8C  C0 33     A:55 X:AA Y:33 P:67 SP:FB CYC:1090
CB8E  D0 1B     A:55 X:AA Y:33 P:67 SP:FB CYC:1092
CB90  C9 55     A:55 X:AA Y:33 P:67 SP:FB CYC:1094
CB92  D0 17     A:55 X:AA Y:33 P:67 SP:FB CYC:1096
CB94  E0 AA     A:55 X:AA Y:33 P:67 SP:FB CYC:1098
CB96  D0 13     A:55 X:AA Y:33 P:67 SP:FB CYC:1100
CB98  C0 33     A:55 X:AA Y:33 P:67 SP:FB CYC:1102
CB9A  D0 0F     A:55 X:AA Y:33 P:67 SP:FB CYC:1104
CB9C  C9 56     A:55 X:AA Y:33 P:67 SP:FB CYC:1106
CB9E  F0 0B     A:55 X:AA Y:33 P:E4 SP:FB CYC:1108
CBA0  E0 AB     A:55 X:AA Y:33 P:E4 SP:FB CYC:1110
CBA2  F0 07     A:55 X:AA Y:33 P:E4 SP:FB CYC:1112
CBA4  C0 34     A:55 X:AA Y:33 P:E4 SP:FB CYC:1114
CBA6  F0 03     A:55 X:AA Y:33 P:E4 SP:FB CYC:1116
CBA8  4C AF CB  A:55 X:AA Y:33 P:E4 SP:FB CYC:1118
CBAF  A0 71     A:55 X:AA Y:33 P:E4 SP:FB CYC:1121
CBB1  20 31 F9  A:55 X:AA Y:71 P:64 SP:FB CYC:1123
F931  24 01     A:55 X:AA Y:71 P:64 SP:F9 CYC:1129
F933  A9 40     A:55 X:AA Y:71 P:64 SP:F9 CYC:1132
F935  38        A:40 X:AA Y:71 P:64 SP:F9 CYC:1134
F936  60        A:40 X:AA Y:71 P:65 SP:F9 CYC:1136
CBB4  E9 40     A:40 X:AA Y:71 P:65 SP:FB CYC:1142
CBB6  20 37 F9  A:00 X:AA Y:71 P:27 SP:FB CYC:1144
F937  30 0B     A:00 X:AA Y:71 P:27 SP:F9 CYC:1150
F939  90 09     A:00 X:AA Y:71 P:27 SP:F9 CYC:1152
F93B  D0 07     A:00 X:AA Y:71 P:27 SP:F9 CYC:1154
F93D  70 05     A:00 X:AA Y:71 P:27 SP:F9 CYC:1156
F93F  C9 00     A:00 X:AA Y:71 P:27 SP:F9 CYC:1158
F941  D0 01     A:00 X:AA Y:71 P:27 SP:F9 CYC:1160
F943  60        A:00 X:AA Y:71 P:27 SP:F9 CYC:1162
CBB9  C8        A:00 X:AA Y:71 P:27 SP:FB CYC:1168
CBBA  20 47 F9  A:00 X:AA Y:72 P:25 SP:FB CYC:1170
F947  B8        A:00 X:AA Y:72 P:25 SP:F9 CYC:1176
F948  38        A:00 X:AA Y:72 P:25 SP:F9 CYC:1178
F949  A9 40     A:00 X:AA Y:72 P:25 SP:F9 CYC:1180
F94B  60        A:40 X:AA Y:72 P:25 SP:F9 CYC:1182
CBBD  E9 3F     A:40 X:AA Y:72 P:25 SP:FB CYC:1188
CBBF  20 4C F9  A:01 X:AA Y:72 P:25 SP:FB CYC:1190
F94C  F0 0B     A:01 X:AA Y:72 P:25 SP:F9 CYC:1196
F94E  30 09     A:01 X:AA Y:72 P:25 SP:F9 CYC:1198
F950  90 07     A:01 X:AA Y:72 P:25 SP:F9 CYC:1200
F952  70 05     A:01 X:AA Y:72 P:25 SP:F9 CYC:1202
F954  C9 01     A:01 X:AA Y:72 P:25 SP:F9 CYC:1204
F956  D0 01     A:01 X:AA Y:72 P:27 SP:F9 CYC:1206
F958  60        A:01 X:AA Y:72 P:27 SP:F9 CYC:1208
CBC2  C8        A:01 X:AA Y:72 P:27 SP:FB CYC:1214
CBC3  20 5C F9  A:01 X:AA Y:73 P:25 SP:FB CYC:1216
F95C  A9 40     A:01 X:AA Y:73 P:25 SP:F9 CYC:1222
F95E  38        A:40 X:AA Y:73 P:25 SP:F9 CYC:1224
F95F  24 01     A:40 X:AA Y:73 P:25 SP:F9 CYC:1226
F961  60        A:40 X:AA Y:73 P:65 SP:F9 CYC:1229
CBC6  E9 41     A:40 X:AA Y:73 P:65 SP:FB CYC:1235
CBC8  20 62 F9  A:FF X:AA Y:73 P:A4 SP:FB CYC:1237
F962  B0 0B     A:FF X:AA Y:73 P:A4 SP:F9 CYC:1243
F964  F0 09     A:FF X:AA Y:73 P:A4 SP:F9 CYC:1245
F966  10 07     A:FF X:AA Y:73 P:A4 SP:F9 CYC:1247
F968  70 05     A:FF X:AA Y:73 P:A4 SP:F9 CYC:1249
F96A  C9 FF     A:FF X:AA Y:73 P:A4 SP:F9 CYC:1251
F96C  D0 01     A:FF X:AA Y:73 P:27 SP:F9 CYC:1253
F96E  60        A:FF X:AA Y:73 P:27 SP:F9 CYC:1255
CBCB  C8        A:FF X:AA Y:73 P:27 SP:FB CYC:1261
CBCC  20 72 F9  A:FF X:AA Y:74 P:25 SP:FB CYC:1263
F972  18        A:FF X:AA Y:74 P:25 SP:F9 CYC:1269
F973  A9 80     A:FF X:AA Y:74 P:24 SP:F9 CYC:1271
F975  60        A:80 X:AA Y:74 P:A4 SP:F9 CYC:1273
CBCF  E9 00     A:80 X:AA Y:74 P:A4 SP:FB CYC:1279
CBD1  20 76 F9  A:7F X:AA Y:74 P:65 SP:FB CYC:1281
F976  90 05     A:7F X:AA Y:74 P:65 SP:F9 CYC:1287
F978  C9 7F     A:7F X:AA Y:74 P:65 SP:F9 CYC:1289
F97A  D0 01     A:7F X:AA Y:74 P:67 SP:F9 CYC:1291
F97C  60        A:7F X:AA Y:74 P:67 SP:F9 CYC:1293
CBD4  C8        A:7F X:AA Y:74 P:67 SP:FB CYC:1299
CBD5  20 80 F9  A:7F X:AA Y:75 P:65 SP:FB CYC:1301
F980  38        A:7F X:AA Y:75 P:65 SP:F9 CYC:1307
F981  A9 81     A:7F X:AA Y:75 P:65 SP:F9 CYC:1309
F983  60        A:81 X:AA Y:75 P:E5 SP:F9 CYC:1311
CBD8  E9 7F     A:81 X:AA Y:75 P:E5 SP:FB CYC:1317
CBDA  20 84 F9  A:02 X:AA Y:75 P:65 SP:FB CYC:1319
F984  50 07     A:02 X:AA Y:75 P:65 SP:F9 CYC:1325
F986  90 05     A:02 X:AA Y:75 P:65 SP:F9 CYC:1327
F988  C9 02     A:02 X:AA Y:75 P:65 SP:F9 CYC:1329
F98A  D0 01     A:02 X:AA Y:75 P:67 SP:F9 CYC:1331
F98C  60        A:02 X:AA Y:75 P:67 SP:F9 CYC:1333
CBDD  60        A:02 X:AA Y:75 P:67 SP:FB CYC:1339
C606  20 DE CB  A:02 X:AA Y:75 P:67 SP:FD CYC:1345
CBDE  EA        A:02 X:AA Y:75 P:67 SP:FB CYC:1351
CBDF  A9 FF     A:02 X:AA Y:75 P:67 SP:FB CYC:1353
CBE1  85 01     A:FF X:AA Y:75 P:E5 SP:FB CYC:1355
CBE3  A9 44     A:FF X:AA Y:75 P:E5 SP:FB CYC:1358
CBE5  A2 55     A:44 X:AA Y:75 P:65 SP:FB CYC:1360
CBE7  A0 66     A:44 X:55 Y:75 P:65 SP:FB CYC:1362
CBE9  E8        A:44 X:55 Y:66 P:65 SP:FB CYC:1364
CBEA  88        A:44 X:56 Y:66 P:65 SP:FB CYC:1366
CBEB  E0 56     A:44 X:56 Y:65 P:65 SP:FB CYC:1368
CBED  D0 21     A:44 X:56 Y:65 P:67 SP:FB CYC:1370
CBEF  C0 65     A:44 X:56 Y:65 P:67 SP:FB CYC:1372
CBF1  D0 1D     A:44 X:56 Y:65 P:67 SP:FB CYC:1374
CBF3  E8        A:44 X:56 Y:65 P:67 SP:FB CYC:1376
CBF4  E8        A:44 X:57 Y:65 P:65 SP:FB CYC:1378
CBF5  88        A:44 X:58 Y:65 P:65 SP:FB CYC:1380
CBF6  88        A:44 X:58 Y:64 P:65 SP:FB CYC:1382
CBF7  E0 58     A:44 X:58 Y:63 P:65 SP:FB CYC:1384
CBF9  D0 15     A:44 X:58 Y:63 P:67 SP:FB CYC:1386
CBFB  C0 63     A:44 X:58 Y:63 P:67 SP:FB CYC:1388
CBFD  D0 11     A:44 X:58 Y:63 P:67 SP:FB CYC:1390
CBFF  CA        A:44 X:58 Y:63 P:67 SP:FB CYC:1392
CC00  C8        A:44 X:57 Y:63 P:65 SP:FB CYC:1394
CC01  E0 57     A:44 X:57 Y:64 P:65 SP:FB CYC:1396
CC03  D0 0B     A:44 X:57 Y:64 P:67 SP:FB CYC:1398
CC05  C0 64     A:44 X:57 Y:64 P:67 SP:FB CYC:1400
CC07  D0 07     A:44 X:57 Y:64 P:67 SP:FB CYC:1402
CC09  C9 44     A:44 X:57 Y:64 P:67 SP:FB CYC:1404
CC0B  D0 03     A:44 X:57 Y:64 P:67 SP:FB CYC:1406
CC0D  4C 14 CC  A:44 X:57 Y:64 P:67 SP:FB CYC:1408
CC14  EA        A:44 X:57 Y:64 P:67 SP:FB CYC:1411
CC15  38        A:44 X:57 Y:64 P:67 SP:FB CYC:1413
CC16  A2 69     A:44 X:57 Y:64 P:67 SP:FB CYC:1415
CC18  A9 96     A:44 X:69 Y:64 P:65 SP:FB CYC:1417
CC1A  24 01     A:96 X:69 Y:64 P:E5 SP:FB CYC:1419
CC1C  A0 FF     A:96 X:69 Y:64 P:E5 SP:FB CYC:1422
CC1E  C8        A:96 X:69 Y:FF P:E5 SP:FB CYC:1424
CC1F  D0 3D     A:96 X:69 Y:00 P:67 SP:FB CYC:1426
CC21  30 3B     A:96 X:69 Y:00 P:67 SP:FB CYC:1428
CC23  90 39     A:96 X:69 Y:00 P:67 SP:FB CYC:1430
CC25  50 37     A:96 X:69 Y:00 P:67 SP:FB CYC:1432
CC27  C0 00     A:96 X:69 Y:00 P:67 SP:FB CYC:1434
CC29  D0 33     A:96 X:69 Y:00 P:67 SP:FB CYC:1436
CC2B  C8        A:96 X:69 Y:00 P:67 SP:FB CYC:1438
CC2C  F0 30     A:96 X:69 Y:01 P:65 SP:FB CYC:1440
CC2E  30 2E     A:96 X:69 Y:01 P:65 SP:FB CYC:1442
CC30  90 2C     A:96 X:69 Y:01 P:65 SP:FB CYC:1444
CC32  50 2A     A:96 X:69 Y:01 P:65 SP:FB CYC:1446
CC34  18        A:96 X:69 Y:01 P:65 SP:FB CYC:1448
CC35  B8        A:96 X:69 Y:01 P:64 SP:FB CYC:1450
CC36  A0 00     A:96 X:69 Y:01 P:24 SP:FB CYC:1452
CC38  88        A:96 X:69 Y:00 P:26 SP:FB CYC:1454
CC39  F0 23     A:96 X:69 Y:FF P:A4 SP:FB CYC:1456
CC3B  10 21     A:96 X:69 Y:FF P:A4 SP:FB CYC:1458
CC3D  B0 1F     A:96 X:69 Y:FF P:A4 SP:FB CYC:1460
CC3F  70 1D     A:96 X:69 Y:FF P:A4 SP:FB CYC:1462
CC41  C0 FF     A:96 X:69 Y:FF P:A4 SP:FB CYC:1464
CC43  D0 19     A:96 X:69 Y:FF P:27 SP:FB CYC:1466
CC45  18        A:96 X:69 Y:FF P:27 SP:FB CYC:1468
CC46  88        A:96 X:69 Y:FF P:26 SP:FB CYC:1470
CC47  F0 15     A:96 X:69 Y:FE P:A4 SP:FB CYC:1472
CC49  10 13     A:96 X:69 Y:FE P:A4 SP:FB CYC:1474
CC4B  B0 11     A:96 X:69 Y:FE P:A4 SP:FB CYC:1476
CC4D  70 0F     A:96 X:69 Y:FE P:A4 SP:FB CYC:1478
CC4F  C0 FE     A:96 X:69 Y:FE P:A4 SP:FB CYC:1480
CC51  D0 0B     A:96 X:69 Y:FE P:27 SP:FB CYC:1482
CC53  C9 96     A:96 X:69 Y:FE P:27 SP:FB CYC:1484
CC55  D0 07     A:96 X:69 Y:FE P:27 SP:FB CYC:1486
CC57  E0 69     A:96 X:69 Y:FE P:27 SP:FB CYC:1488
CC59  D0 03     A:96 X:69 Y:FE P:27 SP:FB CYC:1490
CC5B  4C 62 CC  A:96 X:69 Y:FE P:27 SP:FB CYC:1492
CC62  EA        A:96 X:69 Y:FE P:27 SP:FB CYC:1495
CC63  38        A:96 X:69 Y:FE P:27 SP:FB CYC:1497
CC64  A0 69     A:96 X:69 Y:FE P:27 SP:FB CYC:1499
CC66  A9 96     A:96 X:69 Y:69 P:25 SP:FB CYC:1501
CC68  24 01     A:96 X:69 Y:69 P:A5 SP:FB CYC:1503
CC6A  A2 FF     A:96 X:69 Y:69 P:E5 SP:FB CYC:1506
CC6C  E8        A:96 X:FF Y:69 P:E5 SP:FB CYC:1508
CC6D  D0 3D     A:96 X:00 Y:69 P:67 SP:FB CYC:1510
CC6F  30 3B     A:96 X:00 Y:69 P:67 SP:FB CYC:1512
CC71  90 39     A:96 X:00 Y:69 P:67 SP:FB CYC:1514
CC73  50 37     A:96 X:00 Y:69 P:67 SP:FB CYC:1516
CC75  E0 00     A:96 X:00 Y:69 P:67 SP:FB CYC:1518
CC77  D0 33     A:96 X:00 Y:69 P:67 SP:FB CYC:1520
CC79  E8        A:96 X:00 Y:69 P:67 SP:FB CYC:1522
CC7A  F0 30     A:96 X:01 Y:69 P:65 SP:FB CYC:1524
CC7C  30 2E     A:96 X:01 Y:69 P:65 SP:FB CYC:1526
CC7E  90 2C     A:96 X:01 Y:69 P:65 SP:FB CYC:1528
CC80  50 2A     A:96 X:01 Y:69 P:65 SP:FB CYC:1530
CC82  18        A:96 X:01 Y:69 P:65 SP:FB CYC:1532
CC83  B8        A:96 X:01 Y:69 P:64 SP:FB CYC:1534
CC84  A2 00     A:96 X:01 Y:69 P:24 SP:FB CYC:1536
CC86  CA        A:96 X:00 Y:69 P:26 SP:FB CYC:1538
CC87  F0 23     A:96 X:FF Y:69 P:A4 SP:FB CYC:1540
CC89  10 21     A:96 X:FF Y:69 P:A4 SP:FB CYC:1542
CC8B  B0 1F     A:96 X:FF Y:69 P:A4 SP:FB CYC:1544
CC8D  70 1D     A:96 X:FF Y:69 P:A4 SP:FB CYC:1546
CC8F  E0 FF     A:96 X:FF Y:69 P:A4 SP:FB CYC:1548
CC91  D0 19     A:96 X:FF Y:69 P:27 SP:FB CYC:1550
CC93  18        A:96 X:FF Y:69 P:27 SP:FB CYC:1552
CC94  CA        A:96 X:FF Y:69 P:26 SP:FB CYC:1554
CC95  F0 15     A:96 X:FE Y:69 P:A4 SP:FB CYC:1556
CC97  10 13     A:96 X:FE Y:69 P:A4 SP:FB CYC:1558
CC99  B0 11     A:96 X:FE Y:69 P:A4 SP:FB CYC:1560
CC9B  70 0F     A:96 X:FE Y:69 P:A4 SP:FB CYC:1562
CC9D  E0 FE     A:96 X:FE Y:69 P:A4 SP:FB CYC:1564
CC9F  D0 0B     A:96 X:FE Y:69 P:27 SP:FB CYC:1566
CCA1  C9 96     A:96 X:FE Y:69 P:27 SP:FB CYC:1568
CCA3  D0 07     A:96 X:FE Y:69 P:27 SP:FB CYC:1570
CCA5  C0 69     A:96 X:FE Y:69 P:27 SP:FB CYC:1572
CCA7  D0 03     A:96 X:FE Y:69 P:27 SP:FB CYC:1574
CCA9  4C B0 CC  A:96 X:FE Y:69 P:27 SP:FB CYC:1576
CCB0  EA        A:96 X:FE Y:69 P:27 SP:FB CYC:1579
CCB1  A9 85     A:96 X:FE Y:69 P:27 SP:FB CYC:1581
CCB3  A2 34     A:85 X:FE Y:69 P:A5 SP:FB CYC:1583
CCB5  A0 99     A:85 X:34 Y:69 P:25 SP:FB CYC:1585
CCB7  18        A:85 X:34 Y:99 P:A5 SP:FB CYC:1587
CCB8  24 01     A:85 X:34 Y:99 P:A4 SP:FB CYC:1589
CCBA  A8        A:85 X:34 Y:99 P:E4 SP:FB CYC:1592
CCBB  F0 2E     A:85 X:34 Y:85 P:E4 SP:FB CYC:1594
CCBD  B0 2C     A:85 X:34 Y:85 P:E4 SP:FB CYC:1596
CCBF  50 2A     A:85 X:34 Y:85 P:E4 SP:FB CYC:1598
CCC1  10 28     A:85 X:34 Y:85 P:E4 SP:FB CYC:1600
CCC3  C9 85     A:85 X:34 Y:85 P:E4 SP:FB CYC:1602
CCC5  D0 24     A:85 X:34 Y:85 P:67 SP:FB CYC:1604
CCC7  E0 34     A:85 X:34 Y:85 P:67 SP:FB CYC:1606
CCC9  D0 20     A:85 X:34 Y:85 P:67 SP:FB CYC:1608
CCCB  C0 85     A:85 X:34 Y:85 P:67 SP:FB CYC:1610
CCCD  D0 1C     A:85 X:34 Y:85 P:67 SP:FB CYC:1612
CCCF  A9 00     A:85 X:34 Y:85 P:67 SP:FB CYC:1614
CCD1  38        A:00 X:34 Y:85 P:67 SP:FB CYC:1616
CCD2  B8        A:00 X:34 Y:85 P:67 SP:FB CYC:1618
CCD3  A8        A:00 X:34 Y:85 P:27 SP:FB CYC:1620
CCD4  D0 15     A:00 X:34 Y:00 P:27 SP:FB CYC:1622
CCD6  90 13     A:00 X:34 Y:00 P:27 SP:FB CYC:1624
CCD8  70 11     A:00 X:34 Y:00 P:27 SP:FB CYC:1626
CCDA  30 0F     A:00 X:34 Y:00 P:27 SP:FB CYC:1628
CCDC  C9 00     A:00 X:34 Y:00 P:27 SP:FB CYC:1630
CCDE  D0 0B     A:00 X:34 Y:00 P:27 SP:FB CYC:1632
CCE0  E0 34     A:00 X:34 Y:00 P:27 SP:FB CYC:1634
CCE2  D0 07     A:00 X:34 Y:00 P:27 SP:FB CYC:1636
CCE4  C0 00     A:00 X:34 Y:00 P:27 SP:FB CYC:1638
CCE6  D0 03     A:00 X:34 Y:00 P:27 SP:FB CYC:1640
CCE8  4C EF CC  A:00 X:34 Y:00 P:27 SP:FB CYC:1642
CCEF  EA        A:00 X:34 Y:00 P:27 SP:FB CYC:1645
CCF0  A9 85     A:00 X:34 Y:00 P:27 SP:FB CYC:1647
CCF2  A2 34     A:85 X:34 Y:00 P:A5 SP:FB CYC:1649
CCF4  A0 99     A:85 X:34 Y:00 P:25 SP:FB CYC:1651
CCF6  18        A:85 X:34 Y:99 P:A5 SP:FB CYC:1653
CCF7  24 01     A:85 X:34 Y:99 P:A4 SP:FB CYC:1655
CCF9  AA        A:85 X:34 Y:99 P:E4 SP:FB CYC:1658
CCFA  F0 2E     A:85 X:85 Y:99 P:E4 SP:FB CYC:1660
CCFC  B0 2C     A:85 X:85 Y:99 P:E4 SP:FB CYC:1662
CCFE  50 2A     A:85 X:85 Y:99 P:E4 SP:FB CYC:1664
CD00  10 28     A:85 X:85 Y:99 P:E4 SP:FB CYC:1666
CD02  C9 85     A:85 X:85 Y:99 P:E4 SP:FB CYC:1668
CD04  D0 24     A:85 X:85 Y:99 P:67 SP:FB CYC:1670
CD06  E0 85     A:85 X:85 Y:99 P:67 SP:FB CYC:1672
CD08  D0 20     A:85 X:85 Y:99 P:67 SP:FB CYC:1674
CD0A  C0 99     A:85 X:85 Y:99 P:67 SP:FB CYC:1676
CD0C  D0 1C     A:85 X:85 Y:99 P:67 SP:FB CYC:1678
CD0E  A9 00     A:85 X:85 Y:99 P:67 SP:FB CYC:1680
CD10  38        A:00 X:85 Y:99 P:67 SP:FB CYC:1682
CD11  B8        A:00 X:85 Y:99 P:67 SP:FB CYC:1684
CD12  AA        A:00 X:85 Y:99 P:27 SP:FB CYC:1686
CD13  D0 15     A:00 X:00 Y:99 P:27 SP:FB CYC:1688
CD15  90 13     A:00 X:00 Y:99 P:27 SP:FB CYC:1690
CD17  70 11     A:00 X:00 Y:99 P:27 SP:FB CYC:1692
CD19  30 0F     A:00 X:00 Y:99 P:27 SP:FB CYC:1694
CD1B  C9 00     A:00 X:00 Y:99 P:27 SP:FB CYC:1696
CD1D  D0 0B     A:00 X:00 Y:99 P:27 SP:FB CYC:1698
CD1F  E0 00     A:00 X:00 Y:99 P:27 SP:FB CYC:1700
CD21  D0 07     A:00 X:00 Y:99 P:27 SP:FB CYC:1702
CD23  C0 99     A:00 X:00 Y:99 P:27 SP:FB CYC:1704
CD25  D0 03     A:00 X:00 Y:99 P:27 SP:FB CYC:1706
CD27  4C 2E CD  A:00 X:00 Y:99 P:27 SP:FB CYC:1708
CD2E  EA        A:00 X:00 Y:99 P:27 SP:FB CYC:1711
CD2F  A9 85     A:00 X:00 Y:99 P:27 SP:FB CYC:1713
CD31  A2 34     A:85 X:00 Y:99 P:A5 SP:FB CYC:1715
CD33  A0 99     A:85 X:34 Y:99 P:25 SP:FB CYC:1717
CD35  18        A:85 X:34 Y:99 P:A5 SP:FB CYC:1719
CD36  24 01     A:85 X:34 Y:99 P:A4 SP:FB CYC:1721
CD38  98        A:85 X:34 Y:99 P:E4 SP:FB CYC:1724
CD39  F0 2E     A:99 X:34 Y:99 P:E4 SP:FB CYC:1726
